"COUNTRY","year","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52"
"Lithuania",2010,462.228,2089.953,545.102,3097.282,17.8,2.37063,17.94554,5.79397,23.50892,4.03132,5.04495,4.7263,4.95638,28.23522,46.86775,28.4653,27.50559,8.88056,24.43398,23.99634,28.02766,0.01193,2349.272,11.46997,13.62714,9.59582,10.32326,0.44256,3.37311,54.47125,18.31388,14.891,3.42287,18.84009,16.53933,2.30076,-0.08857,-0.52621,0.96923,-0.52207,15.651,17.6532,5.57,1.8,3.77,0.27595,4.68189,4.58638,2.20667,2.28008,2.11116,0.77267
"Lithuania",2011,449.24,2034.555,544.32,3028.115,15.4,2.40388,19.54385,6.45412,25.28117,4.16351,6.79181,5.78111,5.59425,31.06228,55.52803,30.87542,30.1273,9.94918,26.71191,27.11181,31.27532,0.01343,2328.61,12.29609,15.73459,11.57108,10.97914,0.44551,3.69014,56.06013,23.45505,19.42195,4.0331,24.25271,21.48698,2.76573,-1.19756,-0.79766,-0.19375,-1.14802,20.1511,22.8258,5.16,1.67,3.49,0.25196,5.46032,5.36738,2.9445,1.51934,2.85156,0.1701
"Lithuania",2012,440.319,2004.689,542.766,2987.773,13.4,2.53373,20.77008,6.9517,26.60053,4.42082,6.46086,5.78803,6.14506,32.38856,60.28146,32.74559,32.34208,10.82482,28.32477,28.92743,33.34825,0.01408,2367.864,12.97705,17.05341,12.63259,11.44472,0.47125,3.78904,57.37762,27.22007,22.42716,4.79291,26.93321,23.5296,3.4036,-0.3158,0.28686,0.64829,-1.00617,23.0474,24.8789,4.83,1.08,3.75,0.4302,6.17985,6.10534,3.49725,2.3309,3.42274,-0.40009
"Lithuania",2013,433.332,1981.888,542.469,2957.689,11.8,2.58064,21.88171,7.39824,27.8096,4.6562,6.75521,6.45755,7.25312,34.26715,63.95268,35.06272,34.09237,11.52669,30.40652,30.34585,35.00205,0.01471,2378.689,13.74262,17.81246,13.15626,12.0581,0.50455,3.95153,59.06333,29.38787,23.99766,5.39021,28.95062,24.91759,4.03303,0.49792,0.43725,1.58679,-0.90968,24.5444,26.2077,3.83,0.51,3.32,0.47567,6.8996,6.75957,4.0689,3.28689,3.92887,-0.3207
"Lithuania",2014,427.775,1959.665,544.927,2932.367,10.7,2.73736,22.85281,7.79329,29.0455,4.84425,6.84362,6.77037,8.23994,35.81586,65.48854,37.28543,36.11525,12.31606,32.44118,31.7458,36.59005,0.01514,2416.244,14.62393,18.26431,13.42006,12.62665,0.5047,4.20651,60.84561,29.59943,23.7496,5.84983,28.8985,24.68638,4.21212,1.39631,0.70093,2.37203,-0.4748,24.3611,25.8895,2.79,0.34,2.45,0.49896,7.99778,7.87798,5.07007,4.04881,4.95027,-0.98632
"Lithuania",2015,424.605,1932.485,547.821,2904.91,9.1,2.85889,23.5857,8.11925,30.14827,5.00947,7.42492,7.19501,6.62212,37.34328,65.89315,36.77039,35.82434,12.33234,31.76092,32.32103,37.3305,0.01504,2481.927,15.57499,17.85769,12.84822,13.30059,0.59667,4.49449,62.83878,28.31996,22.30939,6.01057,28.56265,24.29628,4.26637,-0.8028,-0.24269,0.31447,-1.50616,22.9044,25.3996,1.38,-0.01975,1.39975,0.57309,6.33002,6.2013,3.29591,2.26743,3.16719,-1.30618
"Lithuania",2016,NA,1897.8,NA,2871,7.9,2.95655,25.13946,8.76376,31.97868,5.1889,6.11903,7.19733,5.692858,39.17601,66.6773,37.67154,37.01287,12.9029,32.48264,33.44213,38.63103,0.01506,2565.893,16.67026,17.84472,12.65582,13.96988,0.58423,4.70028,64.66085,28.57959,21.82963,6.74996,28.04627,23.49658,4.54969,-0.426172,0.53332,-0.053279,-1.61816,22.6089,24.8356,0.9,-0.2641667,1.1641667,0.621803,5.730986,5.602266,NA,2.599149,NA,NA
"Lithuania",2017,NA,1859.844,NA,2832.242,7.6,3.104378,26.83472,9.48275,34.04023,5.479409,6.751498,7.829798,5.941078,41.87003,71.90165,39.98131,39.27335,13.87827,34.5019,35.43031,40.90972,0.01583,2584.712,17.64552,18.83198,13.35257,14.68325,0.58423,5.017239,66.73866,31.10992,23.87987,7.230051,30.99193,26.15169,4.840233,-0.81042,0.117993,-0.559311,-1.636377,24.73233,27.64202,NA,NA,NA,0.679562,6.239174,6.110454,NA,2.628888,NA,NA
"Luxembourg",1960,67.3,213.697,33.899,314.9,0,NA,0.33005,0.99307,0.40034,0.102792,0.13793,0.12983,0.17531,0.53566,1.1274,0.59587,0.55212,1.66123,0.49308,0.57483,0.67762,NA,NA,0.23265,0.69598,0.56142,2.44437,0.005442,0.057275,19.2537,0.5811,0.40284,0.0763,0.4529,0.35192,0.0631,0.060595,0.06391,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1961,68.1,214.497,34.299,316.9,0,NA,0.34444,1.02984,0.41563,0.098907,0.15482,0.14893,0.15986,0.57053,1.1579,0.59172,0.54826,1.6392,0.49281,0.57191,0.67081,NA,NA,0.24251,0.66138,0.53053,2.48986,0.006175,0.058923,19.7412,0.5771,0.39617,0.0838,0.488,0.37842,0.07,0.031855,0.03279,NA,0.00151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1962,69.5,215.997,35.299,320.8,0,NA,0.36172,1.06835,0.44274,0.101241,0.19412,0.16747,0.16781,0.61672,1.2097,0.6273,0.57844,1.70842,0.52606,0.60352,0.70476,NA,NA,0.25747,0.69759,0.56335,2.60293,0.007124,0.059508,20.3598,0.5571,0.37661,0.0927,0.5062,0.39129,0.0759,0.005609,0.00338,NA,0.00377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1963,71,216.897,36.199,324.1,0,NA,0.39005,1.1403,0.48641,0.106732,0.19719,0.20728,0.16783,0.70128,1.2782,0.66909,0.61686,1.80334,0.56236,0.64518,0.75191,NA,NA,0.28034,0.73287,0.59134,2.81113,0.007393,0.061721,21.2261,0.5779,0.3858,0.106,0.5284,0.40609,0.0853,0,0.00084,NA,0.00377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1964,72.6,217.897,37.299,327.8,0,NA,0.43886,1.26851,0.53665,0.130464,0.24378,0.26538,0.2014,0.81109,1.4695,0.75793,0.70106,2.02638,0.62747,0.7279,0.85837,NA,NA,0.32888,0.82438,0.65138,3.18491,0.011474,0.069549,22.3349,0.669,0.448,0.1199,0.6129,0.46938,0.1032,0,2e-05,NA,0.00151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1965,74.1,219.097,38.399,331.5,0,NA,0.47189,1.34874,0.57583,0.146051,0.2364,0.23074,0.20124,0.81528,1.5493,0.79521,0.73702,2.10653,0.64916,0.75334,0.89939,NA,NA,0.35027,0.84079,0.64713,3.31743,0.014857,0.079287,23.0241,0.7181,0.47939,0.1317,0.6513,0.4986,0.1102,0.013087,0.00527,NA,0.00377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1966,75.099,219.797,38.999,333.9,0,NA,0.49569,1.40659,0.60922,0.150779,0.23358,0.23027,0.22111,0.84844,1.5849,0.85128,0.78436,2.22572,0.7005,0.79431,0.94509,NA,NA,0.37481,0.87074,0.67081,3.48324,0.01679,0.082583,23.6393,0.7224,0.47528,0.1467,0.6436,0.48799,0.1211,0.035521,0.01468,NA,0.01282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1967,75.499,219.797,39.799,335,0,NA,0.50918,1.44013,0.63008,0.164909,0.17446,0.20959,0.22228,0.84841,1.5611,0.87266,0.80826,2.28602,0.70775,0.79074,0.95565,NA,NA,0.3855,0.85621,0.63856,3.59603,0.01747,0.084839,23.9892,0.7425,0.48786,0.152,0.6115,0.45808,0.1294,0.088279,0.05533,NA,0.02652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1968,75.299,219.797,40.799,335.9,0,NA,0.56325,1.58877,0.69966,0.195438,0.19018,0.21879,0.26204,0.92788,1.7661,0.9875,0.91667,2.5857,0.79206,0.88662,1.08206,NA,NA,0.42446,0.97035,0.72111,3.94089,0.017202,0.089631,24.157,0.8622,0.57121,0.167,0.6909,0.5201,0.1397,0.114687,0.07964,NA,0.03137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1969,75.099,220.797,41.699,337.5,0,NA,0.60757,1.70567,0.7529,0.228164,0.23143,0.257,0.34701,1.02045,2.05,1.14165,1.06022,2.97643,0.91348,1.03304,1.2612,NA,NA,0.4622,1.20284,0.91377,4.18918,0.012977,0.09733,24.3519,1.0519,0.70322,0.1909,0.7972,0.60116,0.1586,0.16631,0.13395,NA,0.0292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1970,75.052,204.323,42.499,339.171,0,NA,0.67241,1.8784,0.83452,0.251011,0.33253,0.31216,0.43405,1.15889,2.4837,1.32545,1.22921,3.43384,1.07444,1.22517,1.47618,0.00689,271.265,0.54833,1.37167,1.05363,4.81972,0.012458,0.117369,24.7178,1.2983,0.86552,0.2405,1.0129,0.7719,0.1804,0.150651,0.14206,NA,0.02368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1971,75.052,224.114,43.255,342.421,0,NA,0.74693,2.06677,0.93136,0.275028,0.39123,0.39257,0.39082,1.33838,2.6666,1.36554,1.26613,3.5034,1.09052,1.23544,1.51046,0.00682,279.439,0.6181,1.21871,0.87191,5.21971,0.013335,0.132484,25.3366,1.3174,0.85941,0.2824,1.155,0.87883,0.2092,0.058978,0.0418,NA,0.03172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1972,74.573,227.827,44.201,346.6,0,NA,0.84812,2.34286,1.06253,0.293331,0.43677,0.44694,0.4709,1.52594,2.9703,1.58828,1.47124,4.0642,1.29495,1.46195,1.75528,0.00757,283.764,0.72526,1.33484,0.97591,5.90306,0.017094,0.160504,26.0968,1.4395,0.92346,0.3402,1.2205,0.91643,0.253,0.099268,0.07907,NA,0.03678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1973,73.754,231.501,45.196,350.45,0,NA,0.97125,2.67563,1.22804,0.383394,0.52045,0.5507,0.67976,1.79842,3.7244,2.0003,1.85041,5.09756,1.61691,1.81941,2.2028,0.00918,284.468,0.85836,1.7564,1.3021,6.79097,0.022518,0.19375,26.8482,1.9471,1.25863,0.4408,1.5286,1.15272,0.304,0.240582,0.20533,NA,0.04979,NA,NA,6.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1974,72.75,236.259,46.042,355.05,0,NA,1.16274,3.19084,1.49152,0.432217,0.51683,0.6292,0.95053,2.14387,4.8562,2.58123,2.38794,6.55307,2.14902,2.36367,2.79588,0.01103,288.526,1.14132,2.08107,1.58915,8.68921,0.031146,0.217041,27.5685,2.8394,1.86416,0.5844,2.0624,1.56289,0.3904,0.511848,0.43357,NA,0.09841,NA,NA,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1975,71.73,240.464,46.756,358.95,0.2,NA,1.35954,3.7207,1.75783,0.44274,0.52156,0.66324,0.6709,2.4469,4.6994,2.49625,2.3119,6.32703,2.05351,2.16657,2.60931,0.01025,287.488,1.31901,1.27311,0.77298,9.83771,0.044213,0.246513,28.2766,2.3876,1.48862,0.6516,2.0832,1.56863,0.4201,0.228225,0.08383,NA,0.16643,NA,NA,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1976,70.61,242.851,47.271,360.731,0.3,NA,1.61813,4.42716,2.09517,0.462138,0.62972,0.72333,0.913,2.84802,5.5307,3.11299,2.883,7.88782,2.65085,2.7073,3.16943,0.0117,289.838,1.55235,1.61814,1.12363,11.53459,0.060215,0.277591,29.0132,2.7637,1.69825,0.8047,2.3623,1.79066,0.4457,0.3753,0.1365,NA,0.26915,NA,NA,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1977,69.23,244.191,47.938,361.358,0.5,NA,1.84724,5.04709,2.4039,0.481118,0.61244,0.78981,0.91197,3.22683,6.0165,3.40703,3.16553,8.64899,2.92591,2.95766,3.43878,0.01221,285.518,1.80841,1.41182,0.92423,13.38701,0.075143,0.298952,29.8099,2.9555,1.74363,1.0076,2.5779,1.92145,0.5711,0.386472,0.10435,NA,0.32562,NA,NA,7.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1978,67.819,245.451,48.738,362.007,1.2,NA,2.00641,5.47602,2.61799,0.521652,0.836,0.84627,1.0812,3.50007,6.703,3.81737,3.52661,9.62503,3.29572,3.31801,3.83966,0.01357,280.999,1.94819,1.6462,1.12815,14.465,0.079278,0.340222,30.6001,3.1829,1.87653,1.0877,2.8644,2.14811,0.6004,0.369434,0.04149,NA,0.35646,NA,NA,6.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1979,68.014,245.504,49.339,362.856,2.4,NA,2.17436,5.92955,2.85122,0.593178,0.80272,0.93127,1.19893,3.82166,7.4567,4.18345,3.88558,10.59606,3.59027,3.57543,4.1686,0.01484,279.702,2.1008,1.83333,1.24272,15.3903,0.077238,0.354513,31.3761,3.7504,2.21543,1.2728,3.2797,2.44425,0.7273,0.515371,0.12563,NA,0.4379,NA,NA,6.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1980,68.336,246.123,49.691,364.15,2.4,NA,2.37761,6.52472,3.13684,0.639867,0.98833,1.11498,1.27253,4.29662,8.1306,4.54603,4.23517,11.62231,3.90617,3.84843,4.48829,0.01619,278.973,2.29753,1.84231,1.19835,16.62239,0.080442,0.412569,32.4027,3.9313,2.24381,1.4934,3.6278,2.68609,0.8499,0.448298,-0.02108,NA,0.51769,NA,NA,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1981,67.321,248.293,49.612,365.225,2.4,NA,2.58198,7.06616,3.41157,0.670164,1.00769,1.09572,1.26095,4.55381,8.5337,4.79473,4.47598,12.24954,4.12457,4.03326,4.70342,0.01746,275.821,2.48056,1.8696,1.18357,17.70073,0.109296,0.445489,33.269,4.0325,2.22578,1.6857,3.8144,2.78676,0.9909,0.41894,-0.09662,NA,0.57636,NA,NA,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1982,66.237,250.059,49.23,365.525,2.4,NA,2.64742,7.24329,3.46142,0.66212,1.05587,1.11459,1.4215,4.62327,8.8846,5.03744,4.70606,12.87567,4.37532,4.20596,4.86808,0.01982,272.199,2.45018,2.29948,1.5656,17.48397,0.122399,0.523041,34.1702,4.2872,2.36546,1.7941,3.9973,2.87807,1.148,0.53901,-0.056,NA,0.66223,NA,NA,10.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1983,64.988,251.877,48.758,365.622,3.4,NA,2.83428,7.74393,3.68234,0.724646,1.12006,1.02552,1.55066,4.75513,9.588,5.40564,5.06322,13.83394,4.68099,4.54519,5.26984,0.02195,270.408,2.57277,2.55138,1.73516,18.3985,0.14694,0.653465,34.7449,4.7054,2.53985,2.0833,4.2989,3.09404,1.2378,0.614024,0.00953,NA,0.68893,NA,NA,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1984,63.904,253.667,48.427,365.998,3,NA,3.06313,8.36007,3.97889,0.811832,1.26129,1.07312,1.81529,5.10243,11.1509,6.01075,5.6374,15.38592,5.19891,5.03016,5.84199,0.0244,269.69,2.77782,2.93074,2.01623,19.70823,0.126928,0.707812,35.2224,5.8436,3.30884,2.2736,5.2598,3.83949,1.3748,0.761409,0.07546,NA,0.78563,NA,NA,10.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1985,63.072,255.046,48.588,366.706,2.9,0.727431,3.31718,9.04849,4.32181,0.871152,1.10915,1.01428,1.96773,5.38802,12.198,6.49529,6.0842,16.59629,5.62413,5.39327,6.26442,0.02541,274.533,2.98387,3.04749,2.07756,20.79742,0.129541,0.762441,35.4728,6.7317,3.86208,2.517,5.868,4.29167,1.5126,1.01744,0.20762,NA,0.62271,NA,NA,9.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1986,62.615,256.707,49.034,368.355,2.6,0.797871,3.52446,9.56954,4.63234,0.930936,1.49613,1.45104,2.29506,6.10651,13.0963,7.16139,6.68719,18.15692,6.23045,6.12853,7.05947,0.02741,279.6,3.30866,3.46622,2.45548,22.41713,0.146547,0.819339,36.3451,6.9423,3.84227,2.7752,6.017,4.35894,1.5958,1.013268,0.24823,NA,0.53852,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1987,62.696,258.635,49.42,370.75,2.5,0.902186,3.78343,10.20619,5.02504,1.017585,1.80225,1.7712,2.31211,6.80369,13.9948,7.57812,7.15819,19.30993,6.56054,6.45456,7.47214,0.02779,286.907,3.61032,3.42934,2.34362,23.68644,0.149593,0.858073,37.5643,7.1436,3.75487,3.1094,6.4907,4.64406,1.7837,0.768012,-0.03998,NA,0.64727,NA,NA,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1988,63.445,260.073,49.933,373.45,2,0.941594,4.06364,10.86824,5.36714,1.073303,2.05618,1.96371,2.78561,7.33237,15.455,8.433,7.75793,20.74867,7.3597,7.18192,8.25522,0.0297,299.19,3.83659,4.05181,2.89633,24.32067,0.153829,0.940358,39.0126,8.019,4.23062,3.4705,7.1649,4.98835,2.1173,1.024028,0.07477,NA,0.56995,NA,NA,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1989,64.717,261.852,50.532,377.1,1.8,1.047731,4.40306,11.66066,5.85611,1.200516,2.32138,2.19455,3.45342,8.04767,17.6029,9.64527,8.77988,23.25181,8.44475,8.23842,9.43894,0.03302,307.42,4.33357,4.66545,3.37444,26.41063,0.15965,1.082249,40.5593,9.4259,4.79635,4.3047,8.1298,5.66585,2.3963,1.464572,0.37636,NA,0.5644,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1990,66.264,264.341,51.246,381.85,1.7,0.686052,4.84175,12.67807,6.48374,1.340241,2.63796,2.45542,3.64187,8.93356,19.3124,10.48419,9.84522,25.77957,9.14395,9.08008,10.42032,0.03421,320.364,4.86428,4.89917,3.48963,28.27625,0.169281,1.177881,42.1624,10.1912,4.95791,4.945,8.8644,5.98096,2.8242,1.381804,0.33329,NA,0.7702,NA,NA,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1991,67.981,266.803,52.14,387,1.6,0.728717,5.3819,13.90312,7.14769,1.444245,3.13415,2.93911,3.87941,10.05985,21.5838,11.41259,11.02466,28.48012,9.96834,10.13845,11.5827,0.03678,329.609,5.38591,5.45537,3.9437,29.9602,0.193461,1.307731,44.2405,11.3158,5.19139,5.8911,9.9606,6.64785,3.2516,1.194222,0.25358,NA,0.93446,NA,NA,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1992,69.756,269.126,53.294,392.175,2.1,0.804916,5.56235,14.1752,7.53585,1.628424,2.92289,2.66885,4.00757,10.21475,22.4731,11.9439,11.758,29.96433,10.31548,10.79014,12.41857,0.0383,334.32,5.98866,5.43055,3.75153,32.38929,0.256562,1.463671,45.5933,12.0097,5.1331,6.7331,10.0667,6.37217,3.6584,1.503491,0.76752,NA,0.94184,NA,NA,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1993,71.636,271.374,54.466,397.475,2.6,0.885782,6.06633,15.24204,8.29441,1.754717,3.34191,3.35886,4.3646,11.62663,25.2941,13.09642,13.09161,32.8935,11.34171,12.33855,14.09326,0.04138,341.668,6.6276,5.99572,4.23528,35.19426,0.213815,1.688851,47.5918,13.6661,5.18153,8.5036,11.2322,6.45946,4.7806,1.501385,1.09342,NA,0.82572,NA,NA,6.44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1994,73.5,273.637,55.788,402.925,3.2,0.955018,6.61,16.3695,8.98382,1.896346,3.46823,3.47882,4.68831,12.44802,27.9301,14.14307,13.83632,34.26529,12.24673,13.565,15.46135,0.0439,346.265,7.22473,6.58948,4.72526,37.32885,0.268064,1.810272,49.4961,15.4893,5.71051,9.8452,12.4881,6.97673,5.5353,1.716944,1.47888,NA,0.39827,NA,NA,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1995,75.228,276.163,57.234,408.625,2.9,1.115356,7.06476,17.25175,9.69326,2.036777,3.45803,3.57726,5.37829,13.27051,30.0683,15.07155,15.23381,37.2001,13.03477,14.47157,16.50835,0.0441,357.747,7.73158,6.79664,4.85014,38.93629,0.2014,1.79251,51.2715,16.917,6.49926,10.4177,13.5599,7.92638,5.6335,1.92026,3.35706,2.058003,-1.27453,NA,NA,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1996,76.755,278.845,58.625,414.225,2.9,1.153105,7.1608,17.27743,9.92315,2.12177,3.3531,3.40397,5.17211,13.32711,31.552,15.09526,15.33607,37.00254,12.97349,15.03464,17.15641,0.04628,361.169,7.99528,7.28605,5.21905,39.2291,0.23177,1.87037,52.7592,18.2757,6.24759,12.0282,14.3956,7.85699,6.5386,1.819007,3.88016,1.835746,-1.82034,NA,NA,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1997,78.218,281.516,59.717,419.45,2.7,1.211664,7.22349,17.20492,10.05825,2.177864,3.68001,3.60014,5.37885,13.65839,33.9128,15.4371,15.7152,37.4305,13.25924,15.23695,17.41481,0.04722,370.586,8.18912,7.43902,5.25072,38.79077,0.26888,2.09976,54.4185,20.1745,6.8793,13.2952,16.498,8.7107,7.7873,1.698864,3.67657,1.668814,-1.69962,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1998,79.705,284.379,60.617,424.7,2.7,1.17949,7.47314,17.57559,10.32818,2.305253,4.21487,3.97434,5.80202,14.30251,37.329,16.13019,16.78248,39.46961,13.82494,15.75321,18.05847,0.04717,385.482,8.6525,7.43883,5.11753,39.13565,0.25838,2.29098,56.376,22.7859,7.67721,15.1087,19.2705,9.64009,9.6304,1.587165,3.51544,1.527046,-1.27599,NA,NA,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",1999,81.26,287.733,61.482,430.475,2.4,1.27977,8.15123,18.89746,11.34857,2.4553,4.83823,4.74084,6.50074,16.08941,43.4918,17.84931,17.7493,41.14921,15.39401,18.41534,20.87064,0.05176,403.243,9.57175,8.87053,6.41523,41.18122,0.22605,2.65441,59.0259,27.305,7.51596,19.789,22.6211,9.99934,12.6218,1.662515,4.68385,1.582352,-3.12134,7.6965,10.5254,4.66,2.96,1.7,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2000,82.604,292.276,61.421,436.3,2.2,1.4183,8.74178,20.00499,12.16651,2.7574,5.1387,4.66677,8.04739,16.83328,51.5747,20.2139,19.6638,44.99931,17.4565,20.32202,23.07942,0.05454,423.172,10.68004,9.60101,6.84361,43.46604,0.28562,3.084,61.1785,34.2695,9.14648,25.123,28.4953,11.63194,16.8633,2.908675,5.7742,2.822313,-3.41562,9.0708,12.2111,5.52,4.39,1.13,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2001,83.535,296.56,61.43,441.525,1.9,1.55567,9.24068,20.91314,13.00358,3.0627,5.17375,5.11457,7.14989,18.11815,53.2265,20.15347,21.0188,47.56891,17.09077,20.70923,23.77193,0.0537,442.684,11.66794,9.31966,6.25696,44.86806,0.27855,3.06288,63.4183,35.0492,10.12645,24.9228,29.4546,12.43572,17.0189,1.976138,5.5946,1.869694,-2.75313,10.8963,13.7687,4.86,4.26,0.6,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2002,84.204,299.566,62.406,446.175,2.6,1.69751,9.78491,21.90733,13.85732,3.3425,4.94212,5.26029,7.28571,19.11761,54.4251,21.14303,21.0953,47.23005,17.80053,21.75221,25.09471,0.05528,453.948,12.49666,9.79963,6.45713,46.62237,0.31661,3.11504,65.4865,35.6256,9.93047,25.6951,29.3303,12.11936,17.211,2.3436,6.29528,2.2363,-3.99941,10.8018,13.3784,4.7,3.32,1.38,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2003,84.809,303.557,63.264,451.63,3.8,1.81404,10.23414,22.62889,14.62422,3.4483,5.35722,5.33614,7.05692,19.96036,56.3563,21.68114,20.9254,46.26852,18.23284,22.73949,26.18779,0.05669,461.941,12.90053,10.34998,6.90168,47.2495,0.32499,3.26227,67.5096,36.3749,10.11133,26.2636,30.1686,12.1048,18.0638,1.6997,6.20635,1.5874,-5.26239,11.7546,14.2901,3.32,2.33,0.99,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2004,85.497,308.302,64.296,458.095,5,1.93464,10.56124,23.03383,15.3145,3.5644,5.6754,5.68335,8.9748,20.99785,63.7412,24.2893,23.362,50.952,20.7249,24.37113,27.93553,0.05912,472.546,13.71746,10.86731,7.30291,49.09613,0.34211,3.69286,69.7688,42.7513,11.42977,31.3216,35.8057,13.83183,21.9739,3.2994,6.94563,2.7606,-4.57353,13.0635,16.116,2.84,2.11,0.73,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2005,86.17,313.511,65.333,465.158,4.6,2.0781,10.90163,23.40913,16.0511,3.7818,6.29805,5.73695,9.59924,21.78805,70.9023,25.65034,25.6434,55.0642,21.86854,26.24924,30.03104,0.06279,478.24,14.63886,11.71032,7.92852,50.96564,0.37888,4.06075,71.8129,48.5531,11.69367,36.8594,40.8712,15.05821,25.813,3.3012,7.6819,4.2617,-4.38764,15.3939,18.1546,2.41,2.19,0.22,NA,NA,NA,NA,NA,NA,NA
"Luxembourg",2006,86.891,319.331,66.27,472.637,4.6,2.17004,11.48138,24.27712,16.84343,3.9496,6.18164,5.95418,9.52894,22.79761,82.6114,26.37237,24.208,51.18728,22.42277,29.85885,33.80845,0.06802,497.037,15.88073,14.02464,10.07504,53.10038,0.39562,4.2987,73.8987,59.5863,14.27958,45.3068,48.803,16.2142,32.5888,3.3473,10.78338,3.1044,-9.60045,18.3372,21.6107,3.3,3.08,0.22,1.9074,4.4789,4.4618,2.158,-0.1626,2.1409,0.4524
"Luxembourg",2007,87.546,325.186,67.261,479.993,4.2,2.27263,12.00979,24.98396,17.66745,4.143,7.14159,6.84708,10.76079,24.51453,92.8047,28.42824,28.1938,58.65155,24.28524,33.03587,37.17887,0.07101,523.549,17.29992,15.50802,11.36502,55.31372,0.47834,4.84927,76.6521,67.9957,15.09576,52.8999,55.6259,16.39997,39.2259,3.6192,12.36983,3.4738,-8.98507,16.7333,20.4517,4.46,4.28,0.18,2.2593,6.6126,6.6193,4.1354,1.5563,4.1421,0.5412
